PageLocation,EventTimestamp,PageSequenceInSession,SessionNumber
https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP,2016-08-24 01:04:57.757000,8,32666212
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 01:05:21.308000,9,32666212
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:05:06.453000,63,32666380
app://com.cathaybk.koko.android.app/DebitActivity,2016-08-24 01:05:06.656000,64,32666380
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 01:05:06.844000,65,32666380
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 01:05:07.470000,66,32666380
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 01:05:07.234000,67,32666380
app://com.cathaybk.koko.android.app/LoginActivity,2016-08-24 01:05:10.913000,68,32666380
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 01:05:37.520000,69,32666380
app://com.cathaybk.koko.android.app/DebitActivity,2016-08-24 01:05:44.328000,70,32666380
app://com.cathaybk.koko.android.app/ChooseFriend,2016-08-24 01:05:46.870000,71,32666380
app://com.cathaybk.koko.android.app/DebitActivity,2016-08-24 01:05:48.296000,72,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:05:54.466000,73,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:07:51.457000,74,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:08:56.902000,75,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:09:07.848000,76,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:12:28.669000,77,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:16:35.126000,78,32666380
app://com.cathaybk.koko.android.app/DebitActivity,2016-08-24 01:16:35.803000,79,32666380
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 01:16:35.982000,80,32666380
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 01:16:36.169000,81,32666380
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 01:16:36.357000,82,32666380
app://com.cathaybk.koko.android.app/LoginActivity,2016-08-24 01:16:36.594000,83,32666380
app://com.cathaybk.koko.android.app/LoginActivity,2016-08-24 01:39:45.917000,84,32666380
app://com.cathaybk.koko.android.app/LoginActivity,2016-08-24 01:48:20.466000,85,32666380
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 01:49:02.372000,86,32666380
app://com.cathaybk.koko.android.app/DebitActivity,2016-08-24 01:49:09.172000,87,32666380
app://com.cathaybk.koko.android.app/ChooseFriend,2016-08-24 01:49:10.776000,88,32666380
app://com.cathaybk.koko.android.app/DebitActivity,2016-08-24 01:49:11.997000,89,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransVerifyActivity_newOTP,2016-08-24 01:49:18.731000,90,32666380
app://com.cathaybk.koko.android.app/HomeDebitTransSucceedActivity,2016-08-24 01:49:52.776000,91,32666380
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 01:50:05.661000,92,32666380
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 01:50:11.931000,93,32666380
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 01:50:13.518000,94,32666380
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 01:50:24.710000,95,32666380
app://com.cathaybk.koko.android.app/AccountActivity2,2016-08-24 01:50:31.471000,96,32666380
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 01:50:36.668000,97,32666380
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 01:50:41.520000,98,32666380
app://com.cathaybk.koko.android.app/LoginActivity,2016-08-24 01:50:44.671000,99,32666380
https://www.cathaybk.com.tw/cathaybk/card/card/right/right_3.asp,2016-08-24 01:16:29.121000,22,32666529
https://www.mybank.com.tw/mybank/,2016-08-24 01:16:45.505000,23,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/CardMyBankApply,2016-08-24 01:16:48.383000,24,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/L0101_CardMyBankApply_Apply,2016-08-24 01:17:51.648000,25,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/CardMyBankApply?Simplify=true,2016-08-24 01:18:18.688000,26,32666529
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 01:18:27.344000,27,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/HowToApply,2016-08-24 01:18:34.644000,28,32666529
https://www.mybank.com.tw/MyBank/Outer/CardMyBankApply,2016-08-24 01:19:13.103000,29,32666529
https://www.mybank.com.tw/mybank/Quicklinks/Outer/TxnOverViewRst,2016-08-24 01:19:19.439000,30,32666529
https://www.mybank.com.tw/MyBank/Outer/CardMyBankApply,2016-08-24 01:19:23.759000,31,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/HowToApply,2016-08-24 01:21:06.219000,32,32666529
https://www.mybank.com.tw/mybank,2016-08-24 01:25:41.873000,33,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Change,2016-08-24 01:25:57.883000,34,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Login,2016-08-24 01:27:04.456000,35,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Welcome_Card,2016-08-24 01:27:17.565000,36,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Error/MyBankErrorPage?mIframe=false,2016-08-24 01:28:11.110000,37,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 01:28:18.660000,38,32666529
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 01:28:20.270000,39,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Welcome_Card,2016-08-24 01:28:35.992000,40,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Error/MyBankErrorPage?mIframe=false,2016-08-24 01:29:00.123000,41,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 01:30:46.889000,42,32666529
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 01:14:20.899000,10,32666675
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 01:14:23.593000,11,32666675
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 01:14:46.326000,12,32666675
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 01:18:06.523000,13,32666675
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 01:18:09.868000,14,32666675
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Notice_Set,2016-08-24 01:18:55.610000,15,32666675
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Notice_Rst,2016-08-24 01:19:05.244000,16,32666675
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 01:19:08.948000,17,32666675
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 01:46:16.350000,18,32666675
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:01:13.436000,26,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:02:36.394000,27,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:02:47.222000,28,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:02:54.888000,29,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:03:14.167000,30,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:03:26.692000,31,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:03:33.779000,32,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:03:43.719000,33,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Cfm.aspx,2016-08-24 01:05:05.382000,34,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Rst.aspx,2016-08-24 01:06:15.416000,35,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan_card_apply.asp,2016-08-24 01:07:26.271000,36,32666685
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Rst.aspx#TOP,2016-08-24 01:07:26.380000,37,32666685
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 01:06:29.458000,42,32666856
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 01:09:17.489000,43,32666856
https://www.cathaybk.com.tw/cathaybk/OnlineLoan_card_apply.asp,2016-08-24 01:16:58.650000,23,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/index.aspx,2016-08-24 01:17:00.900000,24,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/validate.aspx,2016-08-24 01:17:12.995000,25,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/applicationType.aspx,2016-08-24 01:17:19.247000,26,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/applicationType.aspx,2016-08-24 01:17:31.250000,27,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/applicationType.aspx,2016-08-24 01:17:35.864000,28,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp1.aspx,2016-08-24 01:18:08.429000,29,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp1.aspx,2016-08-24 01:20:12.400000,30,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp1.aspx,2016-08-24 01:20:23.347000,31,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp1.aspx,2016-08-24 01:20:50.846000,32,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp1.aspx,2016-08-24 01:21:02.382000,33,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx#TOP,2016-08-24 01:22:32.159000,34,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx,2016-08-24 01:22:51.881000,35,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx,2016-08-24 01:23:00.130000,36,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 01:26:28.391000,37,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Cfm.aspx,2016-08-24 01:27:29.455000,38,32666877
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Rst.aspx,2016-08-24 01:27:45.641000,39,32666877
https://www.cathaybk.com.tw/cathaybk/join/index.asp,2016-08-24 01:01:41.835000,32,32666889
https://www.cathaybk.com.tw/cathaybk/about_recruit.asp,2016-08-24 01:01:51.323000,33,32666889
https://www.cathaybk.com.tw/cathaybk/join/benefits.asp,2016-08-24 01:04:40.658000,34,32666889
https://www.cathaybk.com.tw/cathaybk/card/index.asp,2016-08-24 01:05:17.694000,35,32666889
https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050616.asp,2016-08-24 01:05:35.670000,36,32666889
https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050803_1.asp,2016-08-24 01:06:06.747000,37,32666889
https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050616_login01.asp,2016-08-24 01:07:15.152000,38,32666889
https://www.mybank.com.tw/mybank/,2016-08-24 01:06:26.927000,8,32666978
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/mobile/upload_mobile.aspx,2016-08-24 01:00:51.352000,14,32666986
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/mobile/view.aspx,2016-08-24 01:00:56.160000,15,32666986
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/mobile/finish.aspx,2016-08-24 01:01:04.563000,16,32666986
